timestamp,rmssd,tp,lfn,hfn,r_hrv
1592341639,29.2,0.4,35.5,64.5,256.6
1592341819,28.5,0.4,24.3,75.7,283.9
1592341999,33.5,0.5,39.3,60.7,493.8
1592342179,36.1,0.5,56.9,43.1,459
1592342359,41.4,0.4,31.4,68.6,304.1
1592342482,,,,,452
1592342855,45.7,0.5,14.9,85.1,463.8
1592343035,,,,,50.1
1592343215,41.8,0.5,21.1,78.9,167.3
1592343395,45.2,0.5,16.5,83.5,578.2
1592343574,50.4,0.5,32.3,67.7,188.4
1592343754,53,0.5,32.3,67.7,645.6
1592343935,48.1,0.5,21.8,78.2,170.7
1592344115,42.1,0.5,33.3,66.7,179.1
1592344295,34.7,0.5,30.9,69.1,160.7
1592344475,37,0.5,26.9,73.1,646.5
1592344655,46.4,0.5,23.9,76.1,215
1592344835,40.8,0.5,28.9,71.1,229.5
1592345015,42.1,0.5,17.9,82.1,230.7
1592345195,39.7,0.4,18.8,81.2,236.7
1592345375,41.5,0.4,13.9,86.1,235.4
1592345555,37.2,0.4,26.1,73.9,230.4
1592345735,43.3,0.4,32.4,67.6,579
1592345914,42.3,0.5,35,65,633.9
1592346094,47.9,0.5,42.7,57.3,164.6
1592346275,41.6,0.5,13.9,86.1,166.3
1592346455,48.6,0.5,38.5,61.5,161.6
1592346635,42.5,0.5,34.5,65.5,497.1
1592346815,29.2,0.5,29.6,70.4,246.7
1592346995,30.4,0.5,34.2,65.8,252.1
1592347175,33.6,0.6,44.7,55.3,474.6
1592347355,49.5,0.5,23.4,76.6,42.9
1592347535,50.4,0.5,33.3,66.7,42.9
1592347715,47.5,0.5,14.5,85.5,41.2
1592347895,45.4,0.5,13.7,86.3,40.2
1592348075,42.7,0.5,17.9,82.1,902.3
1592348254,47.1,0.4,48.8,51.2,614.5
1592348434,48.2,0.4,33.3,66.7,44.9
1592348615,50.2,0.3,43.9,56.1,44.3
1592348795,62.4,0.3,23.4,76.6,43.3
1592348975,,,,,67.2
1592349155,46,0.3,30.1,69.9,42.6
1592349335,46.4,0.3,45.4,54.6,42.5
1592349515,48.7,0.4,26.4,73.6,734.8
1592349695,51.3,0.5,31.3,68.7,618.1
1592349875,60.7,0.4,23.6,76.4,370.1
1592350077,61.5,0.5,14.7,85.3,168.5
1592350257,64.7,0.4,29.8,70.2,173.2
1592350437,60.9,0.5,25.8,74.2,168.4
1592350616,61.1,0.5,29,71,170.4
1592350796,55.7,0.5,24.5,75.5,167.1
1592350977,53.6,0.5,19.1,80.9,165.3
1592351157,65,0.4,29.7,70.3,533.6
1592351337,,,,,203.4
1592351517,53.6,0.4,29.3,70.7,255
1592351697,49.3,0.4,31.8,68.2,56
1592351877,,,,,261.2
1592352057,,,,,249.6
1592352237,,,,,249.3
1592352417,40.7,0.5,43,57,401.2
1592352597,47,0.4,25.8,74.2,76.8
1592352777,33.2,0.4,59.2,40.8,77.4
1592352956,42.4,0.5,21.6,78.4,78.5
1592353136,46.3,0.4,33,67,80.5
1592353317,,,,,193.5
1592353497,31.4,0.4,53.5,46.5,76.7
1592353677,42.8,0.4,23.3,76.7,78.9
1592353857,44.1,0.5,27.6,72.4,76.2
1592354037,55.3,0.4,24.3,75.7,446.6
1592354217,46.1,0.5,30.5,69.5,494.1
1592354397,,,,,187.9
1592354577,50.8,0.4,15.5,84.5,61.5
1592354757,48.5,0.4,17.1,82.9,60.6
1592354937,46.4,0.4,20.4,79.6,63.8
1592355117,44.9,0.4,23.3,76.7,61.7
1592355296,,,,,289.8
1592355476,45.1,0.5,23.4,76.6,511.3
1592355657,60.6,0.5,27.1,72.9,305.9
1592355837,51.5,0.5,22.9,77.1,602.2
1592356017,55.6,0.4,18.4,81.6,261.9
1592356197,,,,,225.7
1592356377,50.8,0.5,31.2,68.8,488.3
1592356557,48.7,0.5,35.4,64.6,166.9
1592356737,44.6,0.5,47.4,52.6,233.5
1592356917,28.6,0.5,34.5,65.5,283.3
1592357097,40.3,0.5,39.8,60.2,520.7
1592357277,48.2,0.5,38.1,61.9,144.6
1592357457,56.9,0.5,44.4,55.6,115
1592357636,65,0.4,42.3,57.7,167.1
1592357816,36.7,0.4,34.6,65.4,150.3
1592357997,54,0.5,21.7,78.3,434.6
1592358177,54.8,0.5,24.3,75.7,536.3
1592358357,49.1,0.4,24.4,75.6,36.5
1592358537,52.5,0.4,21.7,78.3,33.1
1592358717,53.2,0.4,15,85,382.4
1592358897,55.9,0.5,17,83,127.8
1592359077,43.8,0.4,13.4,86.6,128.8
1592359257,44.6,0.5,18,82,133.7
1592359437,42.7,0.5,32.6,67.4,135.5
1592359617,44.3,0.5,25.6,74.4,135.1
1592359797,41.3,0.5,24.7,75.3,134.9
1592359976,48.2,0.5,27,73,133.9
1592360156,47.5,0.4,21.8,78.2,135.4
1592360337,48.8,0.5,44.8,55.2,746.9
1592360517,52.8,0.4,23.1,76.9,85.5
1592360697,62.2,0.4,14.1,85.9,90.4
1592360877,57.8,0.4,14.1,85.9,84.8
1592361057,50.8,0.4,22.9,77.1,86.9
1592361237,50.2,0.4,17,83,87.3
1592361417,53,0.5,11.8,88.2,608
1592361597,,,,,73.8
1592361777,,,,,78.8
1592361957,,,,,59.4
1592362137,41.1,0.5,36.8,63.2,29.8
1592362316,39.4,0.5,21,79,381
1592362496,,,,,112.8
1592362677,51.6,0.4,37.7,62.3,70.2
1592362857,,,,,195.1
1592363037,,,,,190.7
1592363217,,,,,182.5
1592363397,43,0.5,47.9,52.1,524.5
1592363577,47.2,0.5,42.9,57.1,232
1592363757,52.7,0.5,29.4,70.6,300.2
1592363937,43.4,0.5,34.1,65.9,183.7
1592364117,41.9,0.5,31.3,68.7,229.9
1592364297,38.9,0.5,32.9,67.1,171.9
1592364477,44.2,0.5,34.2,65.8,182.9
1592364656,35.5,0.5,33.1,66.9,176.8
1592364836,38.8,0.5,23.5,76.5,180.1
1592365017,37,0.5,31.8,68.2,177.1
1592365197,39.1,0.5,24.7,75.3,175.4
1592365377,34.6,0.5,33.5,66.5,670.8
1592365557,57.7,0.4,23.8,76.2,279
1592365737,62.3,0.4,25.4,74.6,67.9
1592365917,51.6,0.4,22.7,77.3,69.2
1592366097,57.6,0.4,31.2,68.8,68.1
1592366277,53.1,0.4,25.1,74.9,70.5
1592366457,54.8,0.4,21,79,68.1
1592366637,51.4,0.4,16.4,83.6,67.9
1592366817,52.4,0.4,17.3,82.7,66.7
1592366996,49.4,0.4,19.4,80.6,66.1
1592367176,56,0.4,23.2,76.8,68.5
1592367357,53.2,0.4,17.1,82.9,69.3
1592367537,45,0.5,28,72,569.5
1592367717,50.7,0.4,14,86,249.8
1592367897,47,0.4,18.4,81.6,438.6
1592368077,79.6,0.4,26.2,73.8,21.9
1592368257,55.8,0.4,34.1,65.9,21.8
1592368437,68.9,0.5,26.7,73.3,313.9
1592368617,39.5,0.4,55.1,44.9,364.4
1592368797,46.4,0.5,46.6,53.4,238.6
1592368977,36.5,0.5,27,73,240.2
1592369157,35.7,0.5,33.8,66.2,279.2
1592369336,33.6,0.5,43.6,56.4,196.6
1592369516,52,0.5,65.3,34.7,547.8
1592369697,56.8,0.4,59.7,40.3,162.2
1592369877,54.2,0.4,49.6,50.4,408.5
1592370057,78.8,0.4,24.6,75.4,92.7
1592370237,65.3,0.4,36.9,63.1,487.3
1592370417,50,0.5,30.6,69.4,456.2
1592370597,46.5,0.4,28.5,71.5,128.6
1592370777,48,0.4,40.2,59.8,369.6
1592370957,52,0.4,35.9,64.1,607.7
1592371137,53.2,0.4,27.2,72.8,51.4
1592371317,45.7,0.4,24.9,75.1,53.5
1592371497,53.7,0.4,22,78,54.3
1592371676,47.8,0.4,21,79,55.4
1592371856,47.3,0.5,39.6,60.4,56.9
1592372037,46,0.4,20,80,549.3
1592372217,48.7,0.4,25.5,74.5,445
1592372397,47.7,0.4,31.2,68.8,135.7
1592372577,45.6,0.4,38.6,61.4,139.2
1592372757,35.4,0.5,24.5,75.5,142.2
1592372937,37.6,0.5,34.3,65.7,146.2
1592373117,41.6,0.5,19.3,80.7,425.4
1592373297,65,0.4,31.2,68.8,766.1
1592373477,53.3,0.4,34.7,65.3,161.7
1592373657,57.4,0.4,40.2,59.8,120.4
1592373837,,,,,198.9
1592374016,,,,,205.2
1592374196,,,,,154
1592374377,,,,,204.5
1592374557,73.7,0.4,24.5,75.5,120.6
1592374737,70,0.4,31.2,68.8,41.1
1592374917,47.1,0.5,25,75,428.1
1592375097,69.4,0.5,36.3,63.7,112.1
1592375277,,,,,158.6
1592375457,,,,,90.8
1592375637,,,,,314.3
1592375817,48.3,0.4,37.9,62.1,409.8
1592375997,37.4,0.4,27.9,72.1,81.3
1592376177,64.8,0.5,40.6,59.4,495
1592376356,49.7,0.4,34.5,65.5,52.4
1592376536,50,0.4,21.5,78.5,54.5
1592376717,41,0.4,33.5,66.5,56.4
1592376897,32.8,0.5,32.6,67.4,55.8
1592377077,33.4,0.4,39.7,60.3,57.4
1592377257,39.9,0.4,35.1,64.9,56.8
1592377437,39.4,0.4,37.8,62.2,59.6
1592377617,34,0.5,36.7,63.3,57.1
1592377797,36.4,0.4,62.6,37.4,57.6
1592377977,,,,,187.3
1592378157,56.7,0.3,24.2,75.8,169.8
1592378337,,,,,231.2
1592378517,,,,,277.5
1592378696,40.5,0.4,38.5,61.5,159.2
1592378876,38,0.5,37.9,62.1,90.3
1592379057,37.6,0.5,49.4,50.6,120.1
1592379237,,,,,177.2
1592379417,,,,,216.1
1592379597,42.9,0.5,39.1,60.9,197
1592379777,,,,,190
1592379957,49.5,0.5,53.9,46.1,134.9
1592380137,,,,,331.1
1592380317,,,,,317.3
1592380497,,,,,284
1592380677,,,,,241.6
1592380857,,,,,232.4
1592381019,29.3,0.5,32.1,67.9,423.6
1592381313,,,,,196.4
1592381493,,,,,275.7
1592381673,,,,,300.2
1592381853,,,,,309.7
1592382033,,,,,294.3
1592382213,,,,,282.3
1592382394,,,,,229.6
1592382574,40.2,0.5,43.4,56.6,530.7
1592382754,39.3,0.5,17.5,82.5,144.5
1592382933,44.4,0.5,29.9,70.1,313
1592383113,39.7,0.5,32.3,67.7,321.6
1592383229,,,,,313
